CIE 1964 10度观察者（D50）与sRGB（Gamma编码/D65）

波长	刺激值X	刺激值Y	刺激值Z	归一化值x	归一化值y	归一化值z	相对值X	相对值Y	相对值Z	红色	绿色	蓝色	红色-整型	绿色-整型	蓝色-整型	
552	0.563426	0.99523	0.002646	0.36086933	0.63743593	0.00169474	0.56612642	1.0	0.00265868	0.43148451	1.0	0.0	110	255	0	
553	0.580726	0.99677	0.002063	0.36765072	0.63104322	0.00130606	0.58260782	1.0	0.00206969	0.49337487	1.0	0.0	126	255	0	
554	0.59829	0.99809	0.001533	0.37441963	0.62462099	9.5938E-4	0.59943492	1.0	0.00153593	0.54778326	1.0	0.0	140	255	0	
555	0.616053	0.99911	0.001091	0.38116101	0.61816398	6.7502E-4	0.61660178	1.0	0.00109197	0.59694194	1.0	0.0	152	255	0	
556	0.633948	0.99977	7.11E-4	0.38787124	0.61169375	4.3501E-4	0.63409384	1.0	7.1116E-4	0.64216828	1.0	0.0	164	255	0	
557	0.651901	1.0	4.07E-4	0.39453964	0.60521404	2.4632E-4	0.651901	1.0	4.07E-4	0.68430752	1.0	0.0	174	255	0	
558	0.669824	0.99971	1.84E-4	0.40115996	0.59872985	1.102E-4	0.67001831	1.0	1.8405E-4	0.72395373	1.0	0.0	185	255	0	
559	0.687632	0.99885	4.7E-5	0.40772023	0.5922519	2.787E-5	0.68842369	1.0	4.705E-5	0.76150069	1.0	0.0	194	255	0	
560	0.705224	0.99734	0.0	0.41421292	0.58578708	0.0	0.7071049	1.0	0.0	0.79726013	1.0	0.0	203	255	0	
561	0.722773	0.99526	0.0	0.42069797	0.57930203	0.0	0.72621526	1.0	0.0	0.83177498	1.0	0.0	212	255	0	
562	0.740483	0.99274	0.0	0.42722893	0.57277107	0.0	0.74589822	1.0	0.0	0.86546029	1.0	0.0	221	255	0	
563	0.758273	0.98975	0.0	0.43378891	0.56621109	0.0	0.76612579	1.0	0.0	0.89836775	1.0	0.0	229	255	0	
564	0.776083	0.9863	0.0	0.44036001	0.55963999	0.0	0.78686302	1.0	0.0	0.93053009	1.0	0.0	237	255	0	
565	0.793832	0.98238	0.0	0.44692413	0.55307587	0.0	0.8080702	1.0	0.0	0.96196822	1.0	0.0	245	255	0	
566	0.811436	0.97798	0.0	0.45346415	0.54653585	0.0	0.82970613	1.0	0.0	0.99269815	1.0	0.0	253	255	0	
567	0.828822	0.97311	0.0	0.45996297	0.54003703	0.0	0.85172488	1.0	0.0	1.0	1.0	0.0	255	255	0	
568	0.845879	0.96774	0.0	0.46640391	0.53359609	0.0	0.87407671	1.0	0.0	1.0	1.0	0.0	255	255	0	
569	0.862525	0.96189	0.0	0.47276798	0.52723202	0.0	0.89669817	1.0	0.0	1.0	1.0	0.0	255	255	0	
570	0.878655	0.955552	0.0	0.47903808	0.52096192	0.0	0.9195261	1.0	0.0	1.0	1.0	0.0	255	255	0	
571	0.894208	0.948601	0.0	0.48524182	0.51475818	0.0	0.94265977	1.0	0.0	1.0	0.99712535	0.0	255	254	0	
572	0.909206	0.940981	0.0	0.49141303	0.50858697	0.0	0.96623205	1.0	0.0	1.0	0.98687497	0.0	255	252	0	
573	0.923672	0.932798	0.0	0.49754211	0.50245789	0.0	0.99021653	1.0	0.0	1.0	0.97629838	0.0	255	249	0	
574	0.937638	0.924158	0.0	0.50362016	0.49637984	0.0	1.01458625	1.0	0.0	1.0	0.96539406	0.0	255	246	0	
575	0.951162	0.915175	0.0	0.50964108	0.49035892	0.0	1.03932253	1.0	0.0	1.0	0.95415629	0.0	255	243	0	
576	0.964283	0.905954	0.0	0.51559401	0.48440599	0.0	1.06438406	1.0	0.0	1.0	0.94258922	0.0	255	240	0	
577	0.977068	0.896608	0.0	0.52147116	0.47852884	0.0	1.08973821	1.0	0.0	1.0	0.93069281	0.0	255	237	0	
578	0.98959	0.887249	0.0	0.52726419	0.47273581	0.0	1.11534642	1.0	0.0	1.0	0.91846959	0.0	255	234	0	
579	1.00191	0.877986	0.0	0.53296033	0.46703967	0.0	1.14114576	1.0	0.0	1.0	0.90593392	0.0	255	231	0	
580	1.01416	0.868934	0.0	0.53856048	0.46143952	0.0	1.16713122	1.0	0.0	1.0	0.89307203	0.0	255	228	0	
581	1.0265	0.860164	0.0	0.54408204	0.45591796	0.0	1.19337708	1.0	0.0	1.0	0.8798284	0.0	255	224	0	
582	1.0388	0.851519	0.0	0.54953688	0.45046312	0.0	1.21993755	1.0	0.0	1.0	0.8661531	0.0	255	221	0	
583	1.051	0.842963	0.0	0.55492108	0.44507892	0.0	1.24679256	1.0	0.0	1.0	0.85203093	0.0	255	217	0	
584	1.0629	0.834393	0.0	0.56021922	0.43978078	0.0	1.27386016	1.0	0.0	1.0	0.83747842	0.0	255	214	0	
585	1.0743	0.825623	0.0	0.56544397	0.43455603	0.0	1.30119922	1.0	0.0	1.0	0.82243473	0.0	255	210	0	
586	1.0852	0.816764	0.0	0.57056811	0.42943189	0.0	1.32865797	1.0	0.0	1.0	0.80695265	0.0	255	206	0	
587	1.0952	0.807544	0.0	0.57558978	0.42441022	0.0	1.35621093	1.0	0.0	1.0	0.79101591	0.0	255	202	0	
588	1.1042	0.797947	0.0	0.58050193	0.41949807	0.0	1.38380118	1.0	0.0	1.0	0.77462493	0.0	255	198	0	
589	1.112	0.787893	0.0	0.58529612	0.41470388	0.0	1.41135916	1.0	0.0	1.0	0.75778755	0.0	255	193	0	
590	1.11852	0.777405	0.0	0.58996005	0.41003995	0.0	1.43878673	1.0	0.0	1.0	0.74053042	0.0	255	189	0	
591	1.1238	0.76649	0.0	0.59451195	0.40548805	0.0	1.46616394	1.0	0.0	1.0	0.72276581	0.0	255	184	0	
592	1.128	0.755309	0.0	0.59894579	0.40105421	0.0	1.49342852	1.0	0.0	1.0	0.70449092	0.0	255	180	0	
593	1.1311	0.743845	0.0	0.60327103	0.39672897	0.0	1.52061249	1.0	0.0	1.0	0.6856356	0.0	255	175	0	
594	1.1332	0.73219	0.0	0.60748691	0.39251309	0.0	1.54768571	1.0	0.0	1.0	0.66616425	0.0	255	170	0	
595	1.1343	0.720353	0.0	0.61159689	0.38840311	0.0	1.57464465	1.0	0.0	1.0	0.6460147	0.0	255	165	0	
596	1.1343	0.708281	0.0	0.61560387	0.38439613	0.0	1.60148303	1.0	0.0	1.0	0.62511573	0.0	255	159	0	
597	1.1333	0.696055	0.0	0.61950797	0.38049203	0.0	1.62817593	1.0	0.0	1.0	0.60339773	0.0	255	154	0	
598	1.1312	0.683621	0.0	0.62331216	0.37668784	0.0	1.65471804	1.0	0.0	1.0	0.58075922	0.0	255	148	0	
599	1.1281	0.671048	0.0	0.62701901	0.37298099	0.0	1.6811018	1.0	0.0	1.0	0.55707781	0.0	255	142	0	
600	1.12399	0.658341	0.0	0.63062922	0.36937078	0.0	1.7073067	1.0	0.0	1.0	0.53221347	0.0	255	136	0	
601	1.1189	0.645545	0.0	0.63413708	0.36586292	0.0	1.73326414	1.0	0.0	1.0	0.50603793	0.0	255	129	0	
602	1.1129	0.632718	0.0	0.63753926	0.36246074	0.0	1.75891946	1.0	0.0	1.0	0.47836799	0.0	255	122	0	
603	1.1059	0.619815	0.0	0.64083583	0.35916417	0.0	1.78424207	1.0	0.0	1.0	0.44892935	0.0	255	114	0	
604	1.098	0.606887	0.0	0.64403095	0.35596905	0.0	1.80923302	1.0	0.0	1.0	0.41730124	0.0	255	106	0	
605	1.0891	0.593878	0.0	0.6471267	0.3528733	0.0	1.83387834	1.0	0.0	1.0	0.38289861	0.0	255	98	0	
606	1.0792	0.580781	0.0	0.65012792	0.34987208	0.0	1.85818751	1.0	0.0	1.0	0.34478494	0.0	255	88	0	
607	1.0684	0.567653	0.0	0.65303508	0.34696492	0.0	1.88213574	1.0	0.0	1.0	0.30146201	0.0	255	77	0	
608	1.0567	0.55449	0.0	0.65585064	0.34414936	0.0	1.90571516	1.0	0.0	1.0	0.25002647	0.0	255	64	0	
609	1.044	0.541228	0.0	0.65858034	0.34141966	0.0	1.92894677	1.0	0.0	1.0	0.1833386	0.0	255	47	0	
610	1.03048	0.527963	0.0	0.66122406	0.33877594	0.0	1.95180344	1.0	0.0	1.0	0.06821374	0.0	255	17	0	
611	1.016	0.514634	0.0	0.66377723	0.33622277	0.0	1.97421857	1.0	0.0	1.0	0.0	0.0	255	0	0	
612	1.0008	0.501363	0.0	0.66623928	0.33376072	0.0	1.99615847	1.0	0.0	1.0	0.0	0.0	255	0	0	
613	0.98479	0.488124	0.0	0.6685998	0.3314002	0.0	2.01749965	1.0	0.0	1.0	0.0	0.0	255	0	0	
614	0.96808	0.474935	0.0	0.67087314	0.32912686	0.0	2.03834209	1.0	0.0	1.0	0.0	0.0	255	0	0	
615	0.95074	0.461834	0.0	0.673055	0.326945	0.0	2.05861846	1.0	0.0	1.0	0.0	0.0	255	0	0	
616	0.9328	0.448823	0.0	0.675148	0.324852	0.0	2.07832486	1.0	0.0	1.0	0.0	0.0	255	0	0	
617	0.91434	0.435917	0.0	0.67715998	0.32284002	0.0	2.09750939	1.0	0.0	1.0	0.0	0.0	255	0	0	
618	0.89539	0.423153	0.0	0.67907531	0.32092469	0.0	2.11599587	1.0	0.0	1.0	0.0	0.0	255	0	0	
619	0.87603	0.410526	0.0	0.6809109	0.3190891	0.0	2.13392087	1.0	0.0	1.0	0.0	0.0	255	0	0	
620	0.856297	0.398057	0.0	0.68265976	0.31734024	0.0	2.15119191	1.0	0.0	1.0	0.0	0.0	255	0	0	
621	0.83635	0.385835	0.0	0.6843072	0.3156928	0.0	2.16763642	1.0	0.0	1.0	0.0	0.0	255	0	0	
622	0.81629	0.373951	0.0	0.68581909	0.31418091	0.0	2.18287958	1.0	0.0	1.0	0.0	0.0	255	0	0	
623	0.79605	0.362311	0.0	0.687221	0.312779	0.0	2.19714555	1.0	0.0	1.0	0.0	0.0	255	0	0	
624	0.77561	0.350863	0.0	0.6885296	0.3114704	0.0	2.21057792	1.0	0.0	1.0	0.0	0.0	255	0	0	
625	0.75493	0.339554	0.0	0.68975883	0.31024117	0.0	2.2232988	1.0	0.0	1.0	0.0	0.0	255	0	0	
626	0.73399	0.328309	0.0	0.69094483	0.30905517	0.0	2.23566823	1.0	0.0	1.0	0.0	0.0	255	0	0	
627	0.71278	0.317118	0.0	0.69208795	0.30791205	0.0	2.24768067	1.0	0.0	1.0	0.0	0.0	255	0	0	
628	0.69129	0.305936	0.0	0.69321297	0.30678703	0.0	2.25959024	1.0	0.0	1.0	0.0	0.0	255	0	0	
629	0.66952	0.294737	0.0	0.69433771	0.30566229	0.0	2.2715845	1.0	0.0	1.0	0.0	0.0	255	0	0	
630	0.647467	0.283493	0.0	0.69548316	0.30451684	0.0	2.28389061	1.0	0.0	1.0	0.0	0.0	255	0	0	
631	0.62511	0.272222	0.0	0.69663179	0.30336821	0.0	2.29632432	1.0	0.0	1.0	0.0	0.0	255	0	0	
632	0.60252	0.26099	0.0	0.69775683	0.30224317	0.0	2.3085942	1.0	0.0	1.0	0.0	0.0	255	0	0	
633	0.57989	0.249877	0.0	0.69885884	0.30114116	0.0	2.32070179	1.0	0.0	1.0	0.0	0.0	255	0	0	
634	0.55737	0.238946	0.0	0.6999357	0.3000643	0.0	2.33261909	1.0	0.0	1.0	0.0	0.0	255	0	0	
635	0.53511	0.228254	0.0	0.70098931	0.29901069	0.0	2.34436198	1.0	0.0	1.0	0.0	0.0	255	0	0	
636	0.51324	0.217853	0.0	0.70201739	0.29798261	0.0	2.35590054	1.0	0.0	1.0	0.0	0.0	255	0	0	
637	0.49186	0.20778	0.0	0.7030187	0.2969813	0.0	2.36721532	1.0	0.0	1.0	0.0	0.0	255	0	0	
638	0.47108	0.198072	0.0	0.7039955	0.2960045	0.0	2.37832707	1.0	0.0	1.0	0.0	0.0	255	0	0	
639	0.45096	0.188748	0.0	0.70494663	0.29505337	0.0	2.38921737	1.0	0.0	1.0	0.0	0.0	255	0	0	
640	0.431567	0.179828	0.0	0.70587264	0.29412736	0.0	2.39988767	1.0	0.0	1.0	0.0	0.0	255	0	0	
641	0.41287	0.171285	0.0	0.70678159	0.29321841	0.0	2.41042707	1.0	0.0	1.0	0.0	0.0	255	0	0	
642	0.39475	0.163059	0.0	0.70767951	0.29232049	0.0	2.42090286	1.0	0.0	1.0	0.0	0.0	255	0	0	
643	0.37721	0.155151	0.0	0.70856054	0.29143946	0.0	2.4312444	1.0	0.0	1.0	0.0	0.0	255	0	0	
644	0.36019	0.147535	0.0	0.70941947	0.29058053	0.0	2.44138679	1.0	0.0	1.0	0.0	0.0	255	0	0	
645	0.34369	0.140211	0.0	0.71024858	0.28975142	0.0	2.45123421	1.0	0.0	1.0	0.0	0.0	255	0	0	
646	0.32769	0.13317	0.0	0.71104023	0.28895977	0.0	2.46068934	1.0	0.0	1.0	0.0	0.0	255	0	0	
647	0.31217	0.1264	0.0	0.71179059	0.28820941	0.0	2.46969937	1.0	0.0	1.0	0.0	0.0	255	0	0	
648	0.29711	0.119892	0.0	0.71249059	0.28750941	0.0	2.478147	1.0	0.0	1.0	0.0	0.0	255	0	0	
649	0.2825	0.11364	0.0	0.71313172	0.28686828	0.0	2.48592045	1.0	0.0	1.0	0.0	0.0	255	0	0	
650	0.268329	0.107633	0.0	0.71371309	0.28628691	0.0	2.49299936	1.0	0.0	1.0	0.0	0.0	255	0	0	
651	0.25459	0.10187	0.0	0.71421758	0.28578242	0.0	2.4991656	1.0	0.0	1.0	0.0	0.0	255	0	0	
652	0.2413	0.096347	0.0	0.71465169	0.28534831	0.0	2.50448898	1.0	0.0	1.0	0.0	0.0	255	0	0	
653	0.22848	0.091063	0.0	0.71502114	0.28497886	0.0	2.50903221	1.0	0.0	1.0	0.0	0.0	255	0	0	
654	0.21614	0.08601	0.0	0.71534006	0.28465994	0.0	2.51296361	1.0	0.0	1.0	0.0	0.0	255	0	0	
655	0.2043	0.081187	0.0	0.71561928	0.28438072	0.0	2.51641273	1.0	0.0	1.0	0.0	0.0	255	0	0	
656	0.19295	0.076583	0.0	0.71586782	0.28413218	0.0	2.51948866	1.0	0.0	1.0	0.0	0.0	255	0	0	
657	0.18211	0.072198	0.0	0.71610016	0.28389984	0.0	2.52236904	1.0	0.0	1.0	0.0	0.0	255	0	0	
658	0.17177	0.068024	0.0	0.71632318	0.28367682	0.0	2.52513819	1.0	0.0	1.0	0.0	0.0	255	0	0	
659	0.16192	0.064052	0.0	0.71654895	0.28345105	0.0	2.52794604	1.0	0.0	1.0	0.0	0.0	255	0	0	
660	0.152568	0.060281	0.0	0.71678984	0.28321016	0.0	2.53094673	1.0	0.0	1.0	0.0	0.0	255	0	0	
661	0.14367	0.056697	0.0	0.71703424	0.28296576	0.0	2.53399651	1.0	0.0	1.0	0.0	0.0	255	0	0	
662	0.1352	0.053292	0.0	0.71727182	0.28272818	0.0	2.53696615	1.0	0.0	1.0	0.0	0.0	255	0	0	
663	0.12713	0.050059	0.0	0.71748246	0.28251754	0.0	2.53960327	1.0	0.0	1.0	0.0	0.0	255	0	0	
664	0.11948	0.046998	0.0	0.71769243	0.28230757	0.0	2.54223584	1.0	0.0	1.0	0.0	0.0	255	0	0	
665	0.11221	0.044096	0.0	0.71788671	0.28211329	0.0	2.54467525	1.0	0.0	1.0	0.0	0.0	255	0	0	
666	0.10531	0.041345	0.0	0.71807985	0.28192015	0.0	2.54710364	1.0	0.0	1.0	0.0	0.0	255	0	0	
667	0.098786	0.0387507	0.0	0.71825193	0.28174807	0.0	2.54927008	1.0	0.0	1.0	0.0	0.0	255	0	0	
668	0.09261	0.0362978	0.0	0.71842045	0.28157955	0.0	2.5513943	1.0	0.0	1.0	0.0	0.0	255	0	0	
669	0.086773	0.0339832	0.0	0.71858008	0.28141992	0.0	2.55340874	1.0	0.0	1.0	0.0	0.0	255	0	0	
670	0.0812606	0.0318004	0.0	0.71873237	0.28126763	0.0	2.55533264	1.0	0.0	1.0	0.0	0.0	255	0	0	
671	0.076048	0.0297395	0.0	0.7188751	0.2811249	0.0	2.55713781	1.0	0.0	1.0	0.0	0.0	255	0	0	
672	0.071114	0.0277918	0.0	0.71900738	0.28099262	0.0	2.55881231	1.0	0.0	1.0	0.0	0.0	255	0	0	
673	0.066454	0.0259551	0.0	0.71912831	0.28087169	0.0	2.5603446	1.0	0.0	1.0	0.0	0.0	255	0	0	
674	0.062062	0.0242263	0.0	0.71924004	0.28075996	0.0	2.56176139	1.0	0.0	1.0	0.0	0.0	255	0	0	
675	0.05793	0.0226017	0.0	0.71934406	0.28065594	0.0	2.56308154	1.0	0.0	1.0	0.0	0.0	255	0	0	
676	0.05405	0.0210779	0.0	0.71943978	0.28056022	0.0	2.5642972	1.0	0.0	1.0	0.0	0.0	255	0	0	
677	0.050412	0.0196505	0.0	0.71952899	0.28047101	0.0	2.56543091	1.0	0.0	1.0	0.0	0.0	255	0	0	
678	0.047006	0.0183153	0.0	0.71961213	0.28038787	0.0	2.56648813	1.0	0.0	1.0	0.0	0.0	255	0	0	
679	0.043823	0.0170686	0.0	0.71968876	0.28031124	0.0	2.56746306	1.0	0.0	1.0	0.0	0.0	255	0	0	
680	0.0408508	0.0159051	0.0	0.71976306	0.28023694	0.0	2.56840888	1.0	0.0	1.0	0.0	0.0	255	0	0	
681	0.038072	0.0148183	0.0	0.71982953	0.28017047	0.0	2.56925558	1.0	0.0	1.0	0.0	0.0	255	0	0	
682	0.035468	0.0138008	0.0	0.71988764	0.28011236	0.0	2.56999594	1.0	0.0	1.0	0.0	0.0	255	0	0	
683	0.033031	0.0128495	0.0	0.71993548	0.28006452	0.0	2.57060586	1.0	0.0	1.0	0.0	0.0	255	0	0	
684	0.030753	0.0119607	0.0	0.71997977	0.28002023	0.0	2.57117058	1.0	0.0	1.0	0.0	0.0	255	0	0	
685	0.028623	0.0111303	0.0	0.7200157	0.2799843	0.0	2.5716288	1.0	0.0	1.0	0.0	0.0	255	0	0	
686	0.026635	0.0103555	0.0	0.72004974	0.27995026	0.0	2.57206315	1.0	0.0	1.0	0.0	0.0	255	0	0	
687	0.024781	0.0096332	0.0	0.72008066	0.27991934	0.0	2.57245775	1.0	0.0	1.0	0.0	0.0	255	0	0	
688	0.023052	0.0089599	0.0	0.72010721	0.27989279	0.0	2.57279657	1.0	0.0	1.0	0.0	0.0	255	0	0	
689	0.021441	0.0083324	0.0	0.72013945	0.27986055	0.0	2.5732082	1.0	0.0	1.0	0.0	0.0	255	0	0	
690	0.0199413	0.0077488	0.0	0.72015991	0.27984009	0.0	2.57346944	1.0	0.0	1.0	0.0	0.0	255	0	0	
691	0.018544	0.0072046	0.0	0.7201945	0.2798055	0.0	2.57391111	1.0	0.0	1.0	0.0	0.0	255	0	0	
692	0.017241	0.0066975	0.0	0.72022057	0.27977943	0.0	2.57424412	1.0	0.0	1.0	0.0	0.0	255	0	0	
693	0.016027	0.0062251	0.0	0.72024663	0.27975337	0.0	2.57457712	1.0	0.0	1.0	0.0	0.0	255	0	0	
694	0.014896	0.005785	0.0	0.72027465	0.27972535	0.0	2.57493518	1.0	0.0	1.0	0.0	0.0	255	0	0	
695	0.013842	0.0053751	0.0	0.72029599	0.27970401	0.0	2.5752079	1.0	0.0	1.0	0.0	0.0	255	0	0	
696	0.012862	0.0049941	0.0	0.72031407	0.27968593	0.0	2.57543902	1.0	0.0	1.0	0.0	0.0	255	0	0	
697	0.011949	0.0046392	0.0	0.72033132	0.27966868	0.0	2.5756596	1.0	0.0	1.0	0.0	0.0	255	0	0	
698	0.0111	0.0043093	0.0	0.72034421	0.27965579	0.0	2.57582438	1.0	0.0	1.0	0.0	0.0	255	0	0	
699	0.010311	0.0040028	0.0	0.72035378	0.27964622	0.0	2.57594684	1.0	0.0	1.0	0.0	0.0	255	0	0	
700	0.00957688	0.00371774	0.0	0.72035756	0.27964244	0.0	2.57599509	1.0	0.0	1.0	0.0	0.0	255	0	0	
701	0.008894	0.00345262	0.0	0.72035909	0.27964091	0.0	2.57601474	1.0	0.0	1.0	0.0	0.0	255	0	0	
702	0.0082581	0.00320583	0.0	0.72035506	0.27964494	0.0	2.57596317	1.0	0.0	1.0	0.0	0.0	255	0	0	
703	0.0076664	0.00297623	0.0	0.72034826	0.27965174	0.0	2.57587619	1.0	0.0	1.0	0.0	0.0	255	0	0	
704	0.0071163	0.00276281	0.0	0.72033817	0.27966183	0.0	2.57574716	1.0	0.0	1.0	0.0	0.0	255	0	0	
705	0.0066052	0.00256456	0.0	0.7203242	0.2796758	0.0	2.57556852	1.0	0.0	1.0	0.0	0.0	255	0	0	
706	0.0061306	0.00238048	0.0	0.72030812	0.27969188	0.0	2.57536295	1.0	0.0	1.0	0.0	0.0	255	0	0	
707	0.0056903	0.00220971	0.0	0.72029023	0.27970977	0.0	2.57513429	1.0	0.0	1.0	0.0	0.0	255	0	0	
708	0.0052819	0.00205132	0.0	0.72027022	0.27972978	0.0	2.57487861	1.0	0.0	1.0	0.0	0.0	255	0	0	
709	0.0049033	0.00190449	0.0	0.72024842	0.27975158	0.0	2.57460002	1.0	0.0	1.0	0.0	0.0	255	0	0	
710	0.00455263	0.00176847	0.0	0.72022749	0.27977251	0.0	2.57433262	1.0	0.0	1.0	0.0	0.0	255	0	0	
711	0.0042275	0.00164236	0.0	0.72020457	0.27979543	0.0	2.5740398	1.0	0.0	1.0	0.0	0.0	255	0	0	
712	0.0039258	0.00152535	0.0	0.72017831	0.27982169	0.0	2.5737044	1.0	0.0	1.0	0.0	0.0	255	0	0	
713	0.0036457	0.00141672	0.0	0.72014965	0.27985035	0.0	2.57333842	1.0	0.0	1.0	0.0	0.0	255	0	0	
714	0.0033859	0.00131595	0.0	0.7201208	0.2798792	0.0	2.5729701	1.0	0.0	1.0	0.0	0.0	255	0	0	
715	0.0031447	0.00122239	0.0	0.7200905	0.2799095	0.0	2.57258322	1.0	0.0	1.0	0.0	0.0	255	0	0	
716	0.0029208	0.00113555	0.0	0.72005621	0.27994379	0.0	2.57214566	1.0	0.0	1.0	0.0	0.0	255	0	0	
717	0.002713	0.00105494	0.0	0.72002208	0.27997792	0.0	2.57171024	1.0	0.0	1.0	0.0	0.0	255	0	0	
718	0.0025202	9.8014E-4	0.0	0.7199872	0.2800128	0.0	2.57126533	1.0	0.0	1.0	0.0	0.0	255	0	0	
719	0.0023411	9.1066E-4	0.0	0.71994858	0.28005142	0.0	2.57077285	1.0	0.0	1.0	0.0	0.0	255	0	0	
720	0.00217496	8.4619E-4	0.0	0.71991129	0.28008871	0.0	2.57029745	1.0	0.0	1.0	0.0	0.0	255	0	0	
721	0.0020206	7.8629E-4	0.0	0.71987146	0.28012854	0.0	2.56978977	1.0	0.0	1.0	0.0	0.0	255	0	0	
722	0.0018773	7.3068E-4	0.0	0.71982914	0.28017086	0.0	2.56925056	1.0	0.0	1.0	0.0	0.0	255	0	0	
723	0.0017441	6.7899E-4	0.0	0.71978342	0.28021658	0.0	2.56866817	1.0	0.0	1.0	0.0	0.0	255	0	0	
724	0.0016205	6.3101E-4	0.0	0.7197392	0.2802608	0.0	2.5681051	1.0	0.0	1.0	0.0	0.0	255	0	0	
725	0.0015057	5.8644E-4	0.0	0.71969371	0.28030629	0.0	2.56752609	1.0	0.0	1.0	0.0	0.0	255	0	0	
726	0.0013992	5.4511E-4	0.0	0.71963833	0.28036167	0.0	2.56682138	1.0	0.0	1.0	0.0	0.0	255	0	0	
727	0.0013004	5.0672E-4	0.0	0.71959803	0.28040197	0.0	2.56630881	1.0	0.0	1.0	0.0	0.0	255	0	0	
728	0.0012087	4.7111E-4	0.0	0.71954566	0.28045434	0.0	2.56564284	1.0	0.0	1.0	0.0	0.0	255	0	0	
729	0.0011236	4.3805E-4	0.0	0.71949541	0.28050459	0.0	2.56500399	1.0	0.0	1.0	0.0	0.0	255	0	0	
730	0.00104476	4.0741E-4	0.0	0.71944745	0.28055255	0.0	2.56439459	1.0	0.0	1.0	0.0	0.0	255	0	0	
731	9.7156E-4	3.7896E-4	0.0	0.71939591	0.28060409	0.0	2.5637399	1.0	0.0	1.0	0.0	0.0	255	0	0	
732	9.036E-4	3.5254E-4	0.0	0.71934485	0.28065515	0.0	2.56309159	1.0	0.0	1.0	0.0	0.0	255	0	0	
733	8.4048E-4	3.28E-4	0.0	0.71929283	0.28070717	0.0	2.56243121	1.0	0.0	1.0	0.0	0.0	255	0	0	
734	7.8187E-4	3.0521E-4	0.0	0.71924002	0.28075998	0.0	2.56176116	1.0	0.0	1.0	0.0	0.0	255	0	0	
735	7.2745E-4	2.8404E-4	0.0	0.71918584	0.28081416	0.0	2.56107393	1.0	0.0	1.0	0.0	0.0	255	0	0	
736	6.769E-4	2.6438E-4	0.0	0.71913097	0.28086903	0.0	2.56037825	1.0	0.0	1.0	0.0	0.0	255	0	0	
737	6.2996E-4	2.4611E-4	0.0	0.71907578	0.28092422	0.0	2.55967884	1.0	0.0	1.0	0.0	0.0	255	0	0	
738	5.8637E-4	2.2914E-4	0.0	0.71901981	0.28098019	0.0	2.55896973	1.0	0.0	1.0	0.0	0.0	255	0	0	
739	5.4587E-4	2.1338E-4	0.0	0.71896329	0.28103671	0.0	2.55825397	1.0	0.0	1.0	0.0	0.0	255	0	0	
740	5.0826E-4	1.9873E-4	0.0	0.71890612	0.28109388	0.0	2.55753032	1.0	0.0	1.0	0.0	0.0	255	0	0	
741	4.733E-4	1.8512E-4	0.0	0.71884754	0.28115246	0.0	2.55678902	1.0	0.0	1.0	0.0	0.0	255	0	0	
742	4.408E-4	1.7245E-4	0.0	0.71878863	0.28121137	0.0	2.55604393	1.0	0.0	1.0	0.0	0.0	255	0	0	
743	4.1058E-4	1.6068E-4	0.0	0.71872954	0.28127046	0.0	2.55529693	1.0	0.0	1.0	0.0	0.0	255	0	0	
744	3.8249E-4	1.4973E-4	0.0	0.71866897	0.28133103	0.0	2.55453149	1.0	0.0	1.0	0.0	0.0	255	0	0	
745	3.5638E-4	1.3955E-4	0.0	0.71860948	0.28139052	0.0	2.55378001	1.0	0.0	1.0	0.0	0.0	255	0	0	
746	3.3211E-4	1.3009E-4	0.0	0.71854798	0.28145202	0.0	2.5530034	1.0	0.0	1.0	0.0	0.0	255	0	0	
747	3.0955E-4	1.2129E-4	0.0	0.71848018	0.28151982	0.0	2.55214775	1.0	0.0	1.0	0.0	0.0	255	0	0	
748	2.8858E-4	1.1311E-4	0.0	0.71842185	0.28157815	0.0	2.55141195	1.0	0.0	1.0	0.0	0.0	255	0	0	
749	2.6909E-4	1.055E-4	0.0	0.71835682	0.28164318	0.0	2.55059194	1.0	0.0	1.0	0.0	0.0	255	0	0	
750	2.5097E-4	9.843E-5	0.0	0.7182918	0.2817082	0.0	2.54977242	1.0	0.0	1.0	0.0	0.0	255	0	0	
751	2.3413E-4	9.185E-5	0.0	0.71822764	0.28177236	0.0	2.54896411	1.0	0.0	1.0	0.0	0.0	255	0	0	
752	2.1847E-4	8.574E-5	0.0	0.71815994	0.28184006	0.0	2.54811169	1.0	0.0	1.0	0.0	0.0	255	0	0	
753	2.0391E-4	8.005E-5	0.0	0.71809916	0.28190084	0.0	2.54734659	1.0	0.0	1.0	0.0	0.0	255	0	0	
754	1.9035E-4	7.475E-5	0.0	0.71802822	0.28197178	0.0	2.54645423	1.0	0.0	1.0	0.0	0.0	255	0	0	
755	1.7773E-4	6.982E-5	0.0	0.71795887	0.28204113	0.0	2.54558215	1.0	0.0	1.0	0.0	0.0	255	0	0	
756	1.6597E-4	6.522E-5	0.0	0.71788816	0.28211184	0.0	2.54469351	1.0	0.0	1.0	0.0	0.0	255	0	0	
757	1.5502E-4	6.094E-5	0.0	0.71782144	0.28217856	0.0	2.54385533	1.0	0.0	1.0	0.0	0.0	255	0	0	
