gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
339854,8,120.22964,27.39102,军营村委会,,350982,0593,350982100205,220,,,,,,,,,2,100,1012,1322,3168,26219,339854,,
339855,8,120.229854,27.376946,邦福村委会,,350982,0593,350982100206,220,,,,,,,,,2,100,1012,1322,3168,26219,339855,,
339856,8,120.258591,27.430285,分水关村委会,,350982,0593,350982100207,220,,,,,,,,,2,100,1012,1322,3168,26219,339856,,
339857,8,120.229004,27.414502,茗洋村委会,,350982,0593,350982100208,220,,,,,,,,,2,100,1012,1322,3168,26219,339857,,
339858,8,120.22964,27.39102,溪底村委会,,350982,0593,350982100209,220,,,,,,,,,2,100,1012,1322,3168,26219,339858,,
339859,8,120.211862,27.385308,透埕村委会,,350982,0593,350982100210,220,,,,,,,,,2,100,1012,1322,3168,26219,339859,,
339860,8,120.22964,27.39102,排头村委会,,350982,0593,350982100211,220,,,,,,,,,2,100,1012,1322,3168,26219,339860,,
339861,8,120.22964,27.39102,何坑村委会,,350982,0593,350982100212,220,,,,,,,,,2,100,1012,1322,3168,26219,339861,,
339862,8,120.323921,27.311095,福东社区居委会,,350982,0593,350982101001,121,,,,,,,,,2,100,1012,1322,3168,26220,339862,,
339863,8,120.319503,27.304981,岐阳社区居委会,,350982,0593,350982101002,121,,,,,,,,,2,100,1012,1322,3168,26220,339863,,
339864,8,120.319503,27.304981,前岐村委会,,350982,0593,350982101201,220,,,,,,,,,2,100,1012,1322,3168,26220,339864,,
339865,8,120.319503,27.304981,照澜村委会,,350982,0593,350982101202,220,,,,,,,,,2,100,1012,1322,3168,26220,339865,,
339866,8,120.319503,27.304981,柯湾村委会,,350982,0593,350982101203,220,,,,,,,,,2,100,1012,1322,3168,26220,339866,,
339867,8,120.319503,27.304981,双屿村委会,,350982,0593,350982101204,220,,,,,,,,,2,100,1012,1322,3168,26220,339867,,
339868,8,120.319503,27.304981,薛桥村委会,,350982,0593,350982101205,122,,,,,,,,,2,100,1012,1322,3168,26220,339868,,
339869,8,120.319503,27.304981,彩岙村委会,,350982,0593,350982101206,220,,,,,,,,,2,100,1012,1322,3168,26220,339869,,
339870,8,120.319503,27.304981,小岳村委会,,350982,0593,350982101207,220,,,,,,,,,2,100,1012,1322,3168,26220,339870,,
339871,8,120.319503,27.304981,大岳村委会,,350982,0593,350982101208,220,,,,,,,,,2,100,1012,1322,3168,26220,339871,,
339872,8,120.319503,27.304981,薛家村委会,,350982,0593,350982101209,220,,,,,,,,,2,100,1012,1322,3168,26220,339872,,
339873,8,120.319503,27.304981,桥亭村委会,,350982,0593,350982101210,220,,,,,,,,,2,100,1012,1322,3168,26220,339873,,
339874,8,120.319503,27.304981,黄仁村委会,,350982,0593,350982101211,220,,,,,,,,,2,100,1012,1322,3168,26220,339874,,
339875,8,120.319503,27.304981,熊岭村委会,,350982,0593,350982101212,220,,,,,,,,,2,100,1012,1322,3168,26220,339875,,
339876,8,120.319503,27.304981,井头村委会,,350982,0593,350982101213,220,,,,,,,,,2,100,1012,1322,3168,26220,339876,,
339877,8,120.319503,27.304981,凤桐村委会,,350982,0593,350982101214,220,,,,,,,,,2,100,1012,1322,3168,26220,339877,,
339878,8,120.319503,27.304981,武洋村委会,,350982,0593,350982101215,220,,,,,,,,,2,100,1012,1322,3168,26220,339878,,
339879,8,120.319503,27.304981,西宅村委会,,350982,0593,350982101216,220,,,,,,,,,2,100,1012,1322,3168,26220,339879,,
339880,8,120.319503,27.304981,龟岭村委会,,350982,0593,350982101217,220,,,,,,,,,2,100,1012,1322,3168,26220,339880,,
339881,8,120.319503,27.304981,吴家溪村委会,,350982,0593,350982101218,220,,,,,,,,,2,100,1012,1322,3168,26220,339881,,
339882,8,120.319503,27.304981,枫树岭村委会,,350982,0593,350982101219,220,,,,,,,,,2,100,1012,1322,3168,26220,339882,,
339883,8,120.4204,27.16051,沙埕社区居委会,,350982,0593,350982102001,121,,,,,,,,,2,100,1012,1322,3168,26221,339883,,
339884,8,120.4204,27.16051,内岙社区居委会,,350982,0593,350982102002,121,,,,,,,,,2,100,1012,1322,3168,26221,339884,,
339885,8,120.4204,27.16051,外岙社区居委会,,350982,0593,350982102003,121,,,,,,,,,2,100,1012,1322,3168,26221,339885,,
339886,8,120.4204,27.16051,水生村委会,,350982,0593,350982102201,121,,,,,,,,,2,100,1012,1322,3168,26221,339886,,
339887,8,120.4204,27.16051,和平村委会,,350982,0593,350982102202,121,,,,,,,,,2,100,1012,1322,3168,26221,339887,,
339888,8,120.4204,27.16051,台山村委会,,350982,0593,350982102203,220,,,,,,,,,2,100,1012,1322,3168,26221,339888,,
339889,8,120.4204,27.16051,岙口村委会,,350982,0593,350982102204,220,,,,,,,,,2,100,1012,1322,3168,26221,339889,,
339890,8,120.4204,27.16051,流江村委会,,350982,0593,350982102205,220,,,,,,,,,2,100,1012,1322,3168,26221,339890,,
339891,8,120.4204,27.16051,后港村委会,,350982,0593,350982102206,220,,,,,,,,,2,100,1012,1322,3168,26221,339891,,
339892,8,120.4204,27.16051,岙腰村委会,,350982,0593,350982102207,220,,,,,,,,,2,100,1012,1322,3168,26221,339892,,
339893,8,120.4204,27.16051,南镇村委会,,350982,0593,350982102208,220,,,,,,,,,2,100,1012,1322,3168,26221,339893,,
339894,8,120.4204,27.16051,台峰村委会,,350982,0593,350982102209,220,,,,,,,,,2,100,1012,1322,3168,26221,339894,,
339895,8,120.4204,27.16051,小白鹭村委会,,350982,0593,350982102210,220,,,,,,,,,2,100,1012,1322,3168,26221,339895,,
