gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
733735,8,101.843828,36.582301,乐家湾村村民委员会,,630102,0971,630102100203,111,,,,,,,,,2,100,1028,1515,4823,50945,733735,,
733736,8,101.843828,36.582301,杨沟湾村村民委员会,,630102,0971,630102100204,111,,,,,,,,,2,100,1028,1515,4823,50945,733736,,
733737,8,101.845955,36.584834,东兴社区居民委员会,,630102,0971,630102101003,111,,,,,,,,,2,100,1028,1515,4823,50946,733737,,
733738,8,101.845955,36.584834,东盛社区居民委员会,,630102,0971,630102101004,111,,,,,,,,,2,100,1028,1515,4823,50946,733738,,
733739,8,101.859568,36.579138,纺织社区居民委员会,,630102,0971,630102101006,111,,,,,,,,,2,100,1028,1515,4823,50946,733739,,
733740,8,101.845955,36.584834,育才路社区居民委员会,,630102,0971,630102101007,111,,,,,,,,,2,100,1028,1515,4823,50946,733740,,
733741,8,101.845955,36.584834,中庄村村民委员会,,630102,0971,630102101200,111,,,,,,,,,2,100,1028,1515,4823,50946,733741,,
733742,8,101.845955,36.584834,褚家营村村民委员会,,630102,0971,630102101201,111,,,,,,,,,2,100,1028,1515,4823,50946,733742,,
733743,8,101.845955,36.584834,小寨村村民委员会,,630102,0971,630102101202,111,,,,,,,,,2,100,1028,1515,4823,50946,733743,,
733744,8,101.845955,36.584834,韵家口村民委员会,,630102,0971,630102101203,112,,,,,,,,,2,100,1028,1515,4823,50946,733744,,
733745,8,101.845955,36.584834,泮子山村村民委员会,,630102,0971,630102101204,220,,,,,,,,,2,100,1028,1515,4823,50946,733745,,
733746,8,101.845955,36.584834,付家寨村村民委员会,,630102,0971,630102101205,112,,,,,,,,,2,100,1028,1515,4823,50946,733746,,
733747,8,101.845955,36.584834,朱家庄村村民委员会,,630102,0971,630102101206,220,,,,,,,,,2,100,1028,1515,4823,50946,733747,,
733748,8,101.845955,36.584834,王家庄村村民委员会,,630102,0971,630102101211,111,,,,,,,,,2,100,1028,1515,4823,50946,733748,,
733749,8,101.845955,36.584834,曹家寨村村民委员会,,630102,0971,630102101212,112,,,,,,,,,2,100,1028,1515,4823,50946,733749,,
733750,8,101.886223,36.554323,东川工业园虚拟社区,,630102,0971,630102400498,111,,,,,,,,,2,100,1028,1515,4823,50947,733750,,
733751,8,101.781947,36.619941,南关街社区居委会,,630103,0971,630103001003,111,,,,,,,,,2,100,1028,1515,4824,50948,733751,,
733752,8,101.781947,36.619941,水井巷社区居委会,,630103,0971,630103001004,111,,,,,,,,,2,100,1028,1515,4824,50948,733752,,
733753,8,101.777711,36.614616,农建社区居委会,,630103,0971,630103002001,111,,,,,,,,,2,100,1028,1515,4824,50949,733753,,
733754,8,101.777711,36.614616,南山东社区居委会,,630103,0971,630103002003,111,,,,,,,,,2,100,1028,1515,4824,50949,733754,,
733755,8,101.777711,36.614616,南山西社区居委会,,630103,0971,630103002004,111,,,,,,,,,2,100,1028,1515,4824,50949,733755,,
733756,8,101.777711,36.614616,南山社区居委会,,630103,0971,630103002005,111,,,,,,,,,2,100,1028,1515,4824,50949,733756,,
733757,8,101.777711,36.614616,新青社区居委会,,630103,0971,630103002006,111,,,,,,,,,2,100,1028,1515,4824,50949,733757,,
733758,8,101.777711,36.614616,建新社区居委会,,630103,0971,630103002007,111,,,,,,,,,2,100,1028,1515,4824,50949,733758,,
733759,8,101.786991,36.618861,石坡街社区居委会,,630103,0971,630103003001,111,,,,,,,,,2,100,1028,1515,4824,50950,733759,,
733760,8,101.785598,36.613935,前营街社区居委会,,630103,0971,630103003002,111,,,,,,,,,2,100,1028,1515,4824,50950,733760,,
733761,8,101.779013,36.621785,长江路社区居委会,,630103,0971,630103004002,111,,,,,,,,,2,100,1028,1515,4824,50951,733761,,
